CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
2,13189818,2024-01-22 15:05:00,Красноярская,"КРАС, ВЧДЭ-8 АБАКАН","1шт ч(к учету 0,33ч)",,,Подтверждённые неисправности кассетных подшипников,CV,2024,0.0,"0,33ч",,,,,21 days 05:30:00,30570.0,117.0,77,0.05201916495550993
3,13192042,2024-01-22 19:00:00,Свердловская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Прокат колеса грузового вагона по кругу катания выше нормы,CV,2024,,,,,,,21 days 09:25:00,30805.0,235.0,78,0.05270362765229295
3,13192682,2024-01-22 20:00:00,Свердловская,"СВЕРД, ВЧДЭ-19",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,21 days 10:25:00,30865.0,60.0,79,0.053388090349075976
3,13192018,2024-01-22 20:08:00,Южно-Уральская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,21 days 10:33:00,30873.0,8.0,80,0.054072553045859
3,13192060,2024-01-23 04:30:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-25 НОВОКУЗНЕЦК",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,21 days 18:55:00,31375.0,502.0,81,0.05475701574264202
3,13190693,2024-01-23 08:08:00,Октябрьская,"ОКТ, ВЧДЭ-24 НОВОСОКОЛЬНИКИ",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,21 days 22:33:00,31593.0,218.0,82,0.055441478439425054
2,13193965,2024-01-23 09:30:00,Забайкальская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт ч(к учету 0,25ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,0.0,"0,25ч",,,,,21 days 23:55:00,31675.0,82.0,83,0.05612594113620808
2,13190900,2024-01-23 10:35:00,Красноярская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","2шт ч(к учету 0,95ч)",,,Тонкий гребень колеса грузового вагона,CV,2024,0.0,"0,95ч",,,,,22 days 01:00:00,31740.0,65.0,84,0.0568104038329911
3,13193577,2024-01-23 11:24:00,Восточно-Сибирская,"КРАС, ВЧДЭ-8 АБАКАН",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,22 days 01:49:00,31789.0,49.0,85,0.057494866529774126
3,13195026,2024-01-23 13:14:00,Куйбышевская,"СЕВ, ВЧДЭ-7 ЛОСТА",,,,Прокат колеса грузового вагона по кругу катания выше нормы,CV,2024,,,,,,,22 days 03:39:00,31899.0,110.0,86,0.05817932922655715
