CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13160143,2024-01-01 07:21:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,"1шт ч(к учету 0,2ч)",,"Основная обмотка, обрыв",CSH,2024,,,1.0,"0,2ч",,,0 days 00:00:00,0.0,0.0,1,0.0,Зима,0.0013884256494186
2,13160290,2024-01-01 11:22:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,"3шт (к учету 2) ч(к учету 0,37)ч","Нарушение контакта в разъемах блоков, неисправность контактных губок",CSH,2024,,,,,2.0,"0,37ч",0 days 04:01:00,241.0,241.0,2,0.0013586956521739,Зима,0.0013884256494186
3,13160614,2024-01-02 04:49:00,Северо-Кавказская,"С-КАВ, ВЧДЭ-5 БАТАЙСК",,,,Другие причины,CV,2024,,,,,,,0 days 21:28:00,1288.0,1047.0,3,0.0027173913043478,Зима,0.0013884256494186
3,13165345,2024-01-02 13:03:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,1 days 05:42:00,1782.0,494.0,4,0.0040760869565217,Зима,0.0013884256494186
3,13161177,2024-01-02 19:25:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Понижение сопротивления изоляции,CSH,2024,,,,,,,1 days 12:04:00,2164.0,382.0,5,0.0054347826086956,Зима,0.0013884256494186
3,13161211,2024-01-02 21:20:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв троса, коррозия металла",CSH,2024,,,,,,,1 days 13:59:00,2279.0,115.0,6,0.0067934782608695,Зима,0.0013884256494186
3,13161549,2024-01-03 07:09:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,Потеря контакта на посту,CSH,2024,,,,,,,1 days 23:48:00,2868.0,589.0,7,0.0081521739130434,Зима,0.0013884256494186
2,13193741,2024-01-05 02:00:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"1шт ч(к учету 0,2ч)",,"Кнопки, механическое заедание кнопки",CSH,2024,,,1.0,"0,2ч",,,3 days 18:39:00,5439.0,2571.0,8,0.0095108695652173,Зима,0.0013884256494186
2,13166078,2024-01-06 11:33:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"2шт ч(к учету 0,28ч)","1шт ч(к учету 0,1)ч",Неисправность ПО АРМ,CSH,2024,,,2.0,"0,28ч",1.0,"0,1ч",5 days 04:12:00,7452.0,2013.0,9,0.0108695652173913,Зима,0.0013884256494186
3,13166345,2024-01-06 14:57:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,5 days 07:36:00,7656.0,204.0,10,0.0122282608695652,Зима,0.0013884256494186
3,13167398,2024-01-07 17:48:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Жилы, обрыв",CSH,2024,,,,,,,6 days 10:27:00,9267.0,1611.0,11,0.0135869565217391,Зима,0.0013884256494186
2,13169413,2024-01-09 11:49:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)","1шт ч(к учету 0,18ч)","1шт ч(к учету 0,23ч)",,"Конденсатор, снижение емкости",CSH,2024,1.0,"0,18ч",1.0,"0,23ч",,,8 days 04:28:00,11788.0,2521.0,12,0.014945652173913,Зима,0.0013884256494186
3,13170749,2024-01-09 21:01:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Реле напряжений, нарушение контакта",CSH,2024,,,,,,,8 days 13:40:00,12340.0,552.0,13,0.0163043478260869,Зима,0.0013884256494186
3,13176002,2024-01-12 05:09:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,10 days 21:48:00,15708.0,3368.0,14,0.0176630434782608,Зима,0.0013884256494186
3,13177608,2024-01-12 15:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,11 days 08:01:00,16321.0,613.0,15,0.0190217391304347,Зима,0.0013884256494186
2,13177903,2024-01-12 19:55:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,"3шт ч(к учету 0,4ч)","2шт ч(к учету 0,5)ч",Отсутствие,CSH,2024,,,3.0,"0,4ч",2.0,"0,5ч",11 days 12:34:00,16594.0,273.0,16,0.0203804347826086,Зима,0.0013884256494186
3,13178149,2024-01-13 04:46:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,11 days 21:25:00,17125.0,531.0,17,0.0217391304347826,Зима,0.0013884256494186
3,13203563,2024-01-13 11:45:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,"1шт ч(к учету 0,03)ч",Неисправность аппаратной части АРМ,CSH,2024,,,,,1.0,"0,03ч",12 days 04:24:00,17544.0,419.0,18,0.0230978260869565,Зима,0.0013884256494186
3,13182196,2024-01-13 13:45:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Нарушение контакта штепсель/рельс,CSH,2024,,,,,,,12 days 06:24:00,17664.0,120.0,19,0.0244565217391304,Зима,0.0013884256494186
3,13178593,2024-01-13 14:25:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,"1шт ч(к учету 0,02)ч","Клеммные колодки, неисправность",CSH,2024,,,,,1.0,"0,02ч",12 days 07:04:00,17704.0,40.0,20,0.0258152173913043,Зима,0.0013884256494186
3,13178711,2024-01-13 16:26:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,12 days 09:05:00,17825.0,121.0,21,0.0271739130434782,Зима,0.0013884256494186
3,13178883,2024-01-13 20:55:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Конденсатор, короткое замыкание",CSH,2024,,,,,,,12 days 13:34:00,18094.0,269.0,22,0.0285326086956521,Зима,0.0013884256494186
2,13179164,2024-01-14 03:51:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"2шт ч(к учету 1,13ч)","1шт ч(к учету 0,13)ч","Тиратрон, обрыв",CSH,2024,,,2.0,"1,13ч",1.0,"0,13ч",12 days 20:30:00,18510.0,416.0,23,0.029891304347826,Зима,0.0013884256494186
3,13181782,2024-01-16 04:14:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, ослабление крепления",CSH,2024,,,,,,,14 days 20:53:00,21413.0,2903.0,24,0.03125,Зима,0.0013884256494186
3,13185190,2024-01-16 08:19:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,15 days 00:58:00,21658.0,245.0,25,0.0326086956521739,Зима,0.0013884256494186
3,13182276,2024-01-16 10:18:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Автопереключатель, излом контактных колодок",CSH,2024,,,,,,,15 days 02:57:00,21777.0,119.0,26,0.0339673913043478,Зима,0.0013884256494186
3,13185446,2024-01-16 20:21:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,15 days 13:00:00,22380.0,603.0,27,0.0353260869565217,Зима,0.0013884256494186
3,13185401,2024-01-16 23:33:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,15 days 16:12:00,22572.0,192.0,28,0.0366847826086956,Зима,0.0013884256494186
3,13183220,2024-01-17 05:09:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,"1шт ч(к учету 0,02)ч","Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,1.0,"0,02ч",15 days 21:48:00,22908.0,336.0,29,0.0380434782608695,Зима,0.0013884256494186
3,13183919,2024-01-17 09:45:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,Нарушение контакта трос/наконечник,CSH,2024,,,,,,,16 days 02:24:00,23184.0,276.0,30,0.0394021739130434,Зима,0.0013884256494186
3,13185425,2024-01-17 18:35:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,16 days 11:14:00,23714.0,530.0,31,0.0407608695652173,Зима,0.0013884256494186
3,13185451,2024-01-17 19:36:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,,16 days 12:15:00,23775.0,61.0,32,0.0421195652173913,Зима,0.0013884256494186
3,13185555,2024-01-18 06:31:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,,,,,,,16 days 23:10:00,24430.0,655.0,33,0.0434782608695652,Зима,0.0013884256494186
3,13184965,2024-01-18 10:26:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,17 days 03:05:00,24665.0,235.0,34,0.0448369565217391,Зима,0.0013884256494186
3,13185507,2024-01-18 18:20:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,,17 days 10:59:00,25139.0,474.0,35,0.046195652173913,Зима,0.0013884256494186
3,13185814,2024-01-19 04:25:00,Северо-Кавказская,"С-КАВ, ШЧ-15 (Р)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,17 days 21:04:00,25744.0,605.0,36,0.0475543478260869,Зима,0.0013884256494186
3,13186209,2024-01-19 09:51:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,18 days 02:30:00,26070.0,326.0,37,0.0489130434782608,Зима,0.0013884256494186
3,13186679,2024-01-19 09:56:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Транзистор, пробой",CSH,2024,,,,,,,18 days 02:35:00,26075.0,5.0,38,0.0502717391304347,Зима,0.0013884256494186
3,13191510,2024-01-19 22:36:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,18 days 15:15:00,26835.0,760.0,39,0.0516304347826086,Зима,0.0013884256494186
3,13187259,2024-01-20 07:25:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,,,,,,,19 days 00:04:00,27364.0,529.0,40,0.0529891304347826,Зима,0.0013884256494186
3,13188903,2024-01-22 01:47:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,20 days 18:26:00,29906.0,2542.0,41,0.0543478260869565,Зима,0.0013884256494186
3,13191743,2024-01-22 03:38:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,20 days 20:17:00,30017.0,111.0,42,0.0557065217391304,Зима,0.0013884256494186
3,13191674,2024-01-22 21:32:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Нарушение контакта трос/наконечник,CSH,2024,,,,,,,21 days 14:11:00,31091.0,1074.0,43,0.0570652173913043,Зима,0.0013884256494186
3,13191816,2024-01-23 22:21:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,22 days 15:00:00,32580.0,1489.0,44,0.0584239130434782,Зима,0.0013884256494186
3,13192950,2024-01-24 15:10:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,23 days 07:49:00,33589.0,1009.0,45,0.0597826086956521,Зима,0.0013884256494186
3,13193576,2024-01-25 05:14:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,23 days 21:53:00,34433.0,844.0,46,0.061141304347826,Зима,0.0013884256494186
3,13198171,2024-01-26 21:53:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,25 days 14:32:00,36872.0,2439.0,47,0.0625,Зима,0.0013884256494186
2,13196002,2024-01-27 00:22:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)","5шт ч(к учету 4,1ч)","3шт ч(к учету 1,3ч)",,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,5.0,"4,1ч",3.0,"1,3ч",,,25 days 17:01:00,37021.0,149.0,48,0.0638586956521739,Зима,0.0013884256494186
2,13197140,2024-01-28 18:13:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,"1шт ч(к учету 0,15ч)",,"Контактная система, увеличенное сопротивление",CSH,2024,,,1.0,"0,15ч",,,27 days 10:52:00,39532.0,2511.0,49,0.0652173913043478,Зима,0.0013884256494186
3,13198097,2024-01-29 13:01:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,,,,,,,28 days 05:40:00,40660.0,1128.0,50,0.0665760869565217,Зима,0.0013884256494186
3,13199987,2024-01-29 13:28:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,28 days 06:07:00,40687.0,27.0,51,0.0679347826086956,Зима,0.0013884256494186
3,13200611,2024-01-30 02:19:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Обмотка, обрыв",CSH,2024,,,,,,,28 days 18:58:00,41458.0,771.0,52,0.0692934782608695,Зима,0.0013884256494186
3,13200765,2024-01-30 08:15:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,29 days 00:54:00,41814.0,356.0,53,0.0706521739130434,Зима,0.0013884256494186
2,13199232,2024-01-30 13:20:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,"1шт ч(к учету 0,15ч)",,Излом провода под гайкой,CSH,2024,,,1.0,"0,15ч",,,29 days 05:59:00,42119.0,305.0,54,0.0720108695652173,Зима,0.0013884256494186
3,13201366,2024-02-01 09:01:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,31 days 01:40:00,44740.0,2621.0,55,0.0733695652173913,Зима,0.0013884256494186
3,13202282,2024-02-01 23:11:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,31 days 15:50:00,45590.0,850.0,56,0.0747282608695652,Зима,0.0013884256494186
3,13206375,2024-02-02 05:05:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,31 days 21:44:00,45944.0,354.0,57,0.0760869565217391,Зима,0.0013884256494186
3,13204649,2024-02-03 21:17:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,33 days 13:56:00,48356.0,2412.0,58,0.077445652173913,Зима,0.0013884256494186
3,13204798,2024-02-04 02:30:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,33 days 19:09:00,48669.0,313.0,59,0.0788043478260869,Зима,0.0013884256494186
3,13204988,2024-02-04 05:13:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,,33 days 21:52:00,48832.0,163.0,60,0.0801630434782608,Зима,0.0013884256494186
3,13210276,2024-02-04 19:05:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,,,,,,,34 days 11:44:00,49664.0,832.0,61,0.0815217391304347,Зима,0.0013884256494186
3,13206326,2024-02-05 10:23:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Транзистор, короткое замыкание",CSH,2024,,,,,,,35 days 03:02:00,50582.0,918.0,62,0.0828804347826086,Зима,0.0013884256494186
2,13209610,2024-02-07 03:57:00,Северо-Кавказская,"С-КАВ, ШЧ-12","1шт ч(к учету 0,1ч)","3шт ч(к учету 0,83ч)",,"Обмотка, обрыв",CSH,2024,1.0,"0,1ч",3.0,"0,83ч",,,36 days 20:36:00,53076.0,2494.0,63,0.0842391304347826,Зима,0.0013884256494186
3,13215207,2024-02-07 10:59:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в разъемах блоков, замятие контакта",CSH,2024,,,,,,,37 days 03:38:00,53498.0,422.0,64,0.0855978260869565,Зима,0.0013884256494186
2,13211182,2024-02-07 13:40:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,"4шт ч(к учету 0,98ч)",,"Трансформаторы, короткое замыкание обмотки",CSH,2024,,,4.0,"0,98ч",,,37 days 06:19:00,53659.0,161.0,65,0.0869565217391304,Зима,0.0013884256494186
3,13211766,2024-02-07 20:41:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Автопереключатель, излом пружин автопереключателя",CSH,2024,,,,,,,37 days 13:20:00,54080.0,421.0,66,0.0883152173913043,Зима,0.0013884256494186
3,13215789,2024-02-08 16:20:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Контрольные линейки, ослабление крепления",CSH,2024,,,,,,,38 days 08:59:00,55259.0,1179.0,67,0.0896739130434782,Зима,0.0013884256494186
3,13218426,2024-02-08 17:20:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Снижение емкости ниже номинальной,CSH,2024,,,,,,,38 days 09:59:00,55319.0,60.0,68,0.0910326086956521,Зима,0.0013884256494186
2,13217905,2024-02-12 05:28:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,"2шт ч(к учету 0,3ч)","9шт (к учету 8) ч(к учету 1,27)ч","Тиратрон, обрыв",CSH,2024,,,2.0,"0,3ч",8.0,"1,27ч",41 days 22:07:00,60367.0,5048.0,69,0.092391304347826,Зима,0.0013884256494186
2,13239277,2024-02-12 06:54:00,Северо-Кавказская,"С-КАВ, ШЧ-12","1шт ч(к учету 0,25ч)",,,Неисправность блока выпрямителя,CSH,2024,1.0,"0,25ч",,,,,41 days 23:33:00,60453.0,86.0,70,0.09375,Зима,0.0013884256494186
3,13219324,2024-02-12 22:00:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,42 days 14:39:00,61359.0,906.0,71,0.0951086956521739,Зима,0.0013884256494186
3,13219171,2024-02-12 23:45:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,42 days 16:24:00,61464.0,105.0,72,0.0964673913043478,Зима,0.0013884256494186
1,13219436,2024-02-13 05:01:00,Северо-Кавказская,"С-КАВ, ТЧЭ-6","6шт (к учету 5) ч(к учету 4,25ч)","10шт (к учету 9) ч(к учету 3,97ч)","9шт ч(к учету 2,1)ч",Прочая неисправность рамы токоприемника,CT,2024,5.0,"4,25ч",9.0,"3,97ч",9.0,"2,1ч",42 days 21:40:00,61780.0,316.0,73,0.0978260869565217,Зима,0.0013884256494186
3,13220786,2024-02-13 08:25:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Жилы, обрыв",CSH,2024,,,,,,,43 days 01:04:00,61984.0,204.0,74,0.0991847826086956,Зима,0.0013884256494186
3,13220097,2024-02-13 09:29:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Неисправность ПО АРМ,CSH,2024,,,,,,,43 days 02:08:00,62048.0,64.0,75,0.1005434782608695,Зима,0.0013884256494186
2,13220238,2024-02-13 12:13:00,Северо-Кавказская,"С-КАВ, ШЧ-7","1шт ч(к учету 0,3ч)",,"1шт ч(к учету 0,58)ч",Снижение емкости ниже номинальной,CSH,2024,1.0,"0,3ч",,,1.0,"0,58ч",43 days 04:52:00,62212.0,164.0,76,0.1019021739130434,Зима,0.0013884256494186
3,13225644,2024-02-14 15:00:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,44 days 07:39:00,63819.0,1607.0,77,0.1032608695652173,Зима,0.0013884256494186
3,13223079,2024-02-14 23:03:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,44 days 15:42:00,64302.0,483.0,78,0.1046195652173913,Зима,0.0013884256494186
3,13228084,2024-02-15 23:35:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Фотоприемник, неисправность фотосопротивления",CSH,2024,,,,,,,45 days 16:14:00,65774.0,1472.0,79,0.1059782608695652,Зима,0.0013884256494186
3,13228544,2024-02-16 10:00:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,,Нарушение контакта наконечник/вывод ДТ,CSH,2024,,,,,,,46 days 02:39:00,66399.0,625.0,80,0.1073369565217391,Зима,0.0013884256494186
3,13228548,2024-02-16 11:00:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,,Нарушение контакта,CSH,2024,,,,,,,46 days 03:39:00,66459.0,60.0,81,0.108695652173913,Зима,0.0013884256494186
3,13228553,2024-02-16 15:00:00,Северо-Кавказская,"С-КАВ, ИЧ-2 ТАГАНРОГ Ш",,,,"Транзистор, пробой",CSH,2024,,,,,,,46 days 07:39:00,66699.0,240.0,82,0.1100543478260869,Зима,0.0013884256494186
3,13226175,2024-02-17 06:46:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,"1шт ч(к учету 0,02ч)",,Потеря контакта в манжете,CSH,2024,,,1.0,"0,02ч",,,46 days 23:25:00,67645.0,946.0,83,0.1114130434782608,Зима,0.0013884256494186
1,13226924,2024-02-18 00:58:00,Северо-Кавказская,"С-КАВ, ТЧЭ-6","7шт ч(к учету 13,03ч)","2шт ч(к учету 1,33ч)","2шт ч(к учету 1,17)ч",Прочая неисправность рамы токоприемника,CT,2024,7.0,"13,03ч",2.0,"1,33ч",2.0,"1,17ч",47 days 17:37:00,68737.0,1092.0,84,0.1127717391304347,Зима,0.0013884256494186
2,13226932,2024-02-18 01:10:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,"5шт ч(к учету 0,75ч)","4шт ч(к учету 0,63)ч","Контакторы, изношенность контактов",CSH,2024,,,5.0,"0,75ч",4.0,"0,63ч",47 days 17:49:00,68749.0,12.0,85,0.1141304347826086,Зима,0.0013884256494186
3,13231053,2024-02-18 07:15:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,Ослабление крепления,CSH,2024,,,,,,,47 days 23:54:00,69114.0,365.0,86,0.1154891304347826,Зима,0.0013884256494186
3,13227764,2024-02-19 00:31:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность ПО УВК,CSH,2024,,,,,,,48 days 17:10:00,70150.0,1036.0,87,0.1168478260869565,Зима,0.0013884256494186
3,13227866,2024-02-19 02:08:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,48 days 18:47:00,70247.0,97.0,88,0.1182065217391304,Зима,0.0013884256494186
3,13228188,2024-02-19 09:00:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Срабатывание, короткое замыкание в цепи",CSH,2024,,,,,,,49 days 01:39:00,70659.0,412.0,89,0.1195652173913043,Зима,0.0013884256494186
3,13231205,2024-02-19 20:00:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Ослабление крепления,CSH,2024,,,,,,,49 days 12:39:00,71319.0,660.0,90,0.1209239130434782,Зима,0.0013884256494186
3,13230035,2024-02-20 14:48:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Излом наконечника,CSH,2024,,,,,,,50 days 07:27:00,72447.0,1128.0,91,0.1222826086956521,Зима,0.0013884256494186
3,13232849,2024-02-22 12:00:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,Излом стойки,CSH,2024,,,,,,,52 days 04:39:00,75159.0,2712.0,92,0.123641304347826,Зима,0.0013884256494186
3,13236292,2024-02-24 07:45:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Электродвигатель, постоянного тока (МСП, ДСП), неисправность щеточного  узла",CSH,2024,,,,,,,54 days 00:24:00,77784.0,2625.0,93,0.125,Зима,0.0013884256494186
3,13238005,2024-02-24 14:02:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,"1шт ч(к учету 0,02ч)",,"Электродвигатель, постоянного тока (МСП, ДСП), короткое замыкание обмотки статора",CSH,2024,,,1.0,"0,02ч",,,54 days 06:41:00,78161.0,377.0,94,0.1263586956521739,Зима,0.0013884256494186
3,13235082,2024-02-25 06:56:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Излом наконечника,CSH,2024,,,,,,,54 days 23:35:00,79175.0,1014.0,95,0.1277173913043478,Зима,0.0013884256494186
3,13237389,2024-02-25 07:11:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,54 days 23:50:00,79190.0,15.0,96,0.1290760869565217,Зима,0.0013884256494186
3,13236217,2024-02-25 11:01:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,55 days 03:40:00,79420.0,230.0,97,0.1304347826086956,Зима,0.0013884256494186
3,13238004,2024-02-26 04:06:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,55 days 20:45:00,80445.0,1025.0,98,0.1317934782608695,Зима,0.0013884256494186
3,13237991,2024-02-26 06:40:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,55 days 23:19:00,80599.0,154.0,99,0.1331521739130435,Зима,0.0013884256494186
3,13236371,2024-02-26 11:53:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Электродвигатель, постоянного тока (МСП, ДСП), обрыв внутреннего монтажа",CSH,2024,,,,,,,56 days 04:32:00,80912.0,313.0,100,0.1345108695652173,Зима,0.0013884256494186
3,13236834,2024-02-26 19:30:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Обрыв монтажного провода,CSH,2024,,,,,,,56 days 12:09:00,81369.0,457.0,101,0.1358695652173913,Зима,0.0013884256494186
3,13238006,2024-02-27 04:18:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,56 days 20:57:00,81897.0,528.0,102,0.1372282608695652,Зима,0.0013884256494186
2,13244935,2024-02-27 09:52:00,Северо-Кавказская,"С-КАВ, ШЧ-7","2шт ч(к учету 0,48ч)",,,"Обмотка, короткое замыкание",CSH,2024,2.0,"0,48ч",,,,,57 days 02:31:00,82231.0,334.0,103,0.1385869565217391,Зима,0.0013884256494186
2,13237544,2024-02-27 10:02:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,"2шт ч(к учету 0,68ч)",,Излом повода под гайкой,CSH,2024,,,2.0,"0,68ч",,,57 days 02:41:00,82241.0,10.0,104,0.139945652173913,Зима,0.0013884256494186
