CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13549046,2024-09-23 10:51:00,Московская,"МОСК, ШЧ-4",,,"1шт ч(к учету 0,28)ч","Сигнальная обмотка, обрыв",CSH,2024,,,,,1.0,"0,28ч",266 days 07:01:00,383461.0,61.0,636,0.7488207547169812,Осень,0.0013760670190003
3,13551924,2024-09-23 23:42:00,Московская,"МОСК, ШЧ-28",,,,Неисправность устройств электроснабжения,CSH,2024,,,,,,,266 days 19:52:00,384232.0,771.0,637,0.75,Осень,0.0013760670190003
2,13549666,2024-09-24 00:22:00,Московская,"МОСК, ШЧ-24","3шт ч(к учету 1,12ч)",,"1шт ч(к учету 0,12)ч",Обрыв проводов линий СЦБ,CSH,2024,3.0,"1,12ч",,,1.0,"0,12ч",266 days 20:32:00,384272.0,40.0,638,0.7511792452830188,Осень,0.0013760670190003
2,13552417,2024-09-25 15:49:00,Московская,"МОСК, ШЧ-34",,"1шт ч(к учету 0,12ч)",,"Лампы, перегорание основной нити",CSH,2024,,,1.0,"0,12ч",,,268 days 11:59:00,386639.0,2367.0,639,0.7523584905660378,Осень,0.0013760670190003
3,13552578,2024-09-25 18:40:00,Московская,"МОСК, ИЧ-3 ПЛЕХАНОВСКАЯ Ш",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,,268 days 14:50:00,386810.0,171.0,640,0.7535377358490566,Осень,0.0013760670190003
3,13553428,2024-09-26 10:55:00,Московская,"МОСК, ШТЦ МОСК ДИ",,,,"Контактная система, Потеря контакта",CSH,2024,,,,,,,269 days 07:05:00,387785.0,975.0,641,0.7547169811320755,Осень,0.0013760670190003
2,13554020,2024-09-26 16:49:00,Московская,"МОСК, ШЧ-14",,,"2шт ч(к учету 0,27)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,,,2.0,"0,27ч",269 days 12:59:00,388139.0,354.0,642,0.7558962264150944,Осень,0.0013760670190003
2,13560917,2024-09-26 21:42:00,Московская,"МОСК, ШЧ-14",,,"1шт ч(к учету 0,1)ч",Неисправность  монтажа,CSH,2024,,,,,1.0,"0,1ч",269 days 17:52:00,388432.0,293.0,643,0.7570754716981132,Осень,0.0013760670190003
2,13554294,2024-09-27 00:51:00,Московская,"МОСК, ШТЦ МОСК ДИ",,,"1шт ч(к учету 0,22)ч","Резистор, обрыв",CSH,2024,,,,,1.0,"0,22ч",269 days 21:01:00,388621.0,189.0,644,0.7582547169811321,Осень,0.0013760670190003
3,13558117,2024-09-27 06:41:00,Московская,"МОСК, ТЧЭ-5",,,,Неперевод стрелочного перевода по причине попадания постороннего предмета,CT,2024,,,,,,,270 days 02:51:00,388971.0,350.0,645,0.7594339622641509,Осень,0.0013760670190003
3,13555082,2024-09-27 13:30:00,Московская,"МОСК, ТЧЭ-46",,,,Износ зубьев конической шестерни,CT,2024,,,,,,,270 days 09:40:00,389380.0,409.0,646,0.7606132075471698,Осень,0.0013760670190003
2,13555727,2024-09-28 02:20:00,Московская,"МОСК, ШЧ-5","2шт ч(к учету 0,63ч)",,,Потеря контакта в манжете,CSH,2024,2.0,"0,63ч",,,,,270 days 22:30:00,390150.0,770.0,647,0.7617924528301887,Осень,0.0013760670190003
2,13555758,2024-09-28 03:10:00,Московская,"МОСК, ШЧ-8",,"5шт ч(к учету 0,88ч)","2шт (к учету 1) ч(к учету 0,28)ч",Пережог плавкой вставки предохранителя линии СЦБ,CSH,2024,,,5.0,"0,88ч",1.0,"0,28ч",270 days 23:20:00,390200.0,50.0,648,0.7629716981132075,Осень,0.0013760670190003
2,13556199,2024-09-28 16:00:00,Московская,"МОСК, ШЧ-8","4шт ч(к учету 1,55ч)","2шт ч(к учету 0,37ч)","12шт ч(к учету 2,63)ч",Обрыв проводов линий СЦБ,CSH,2024,4.0,"1,55ч",2.0,"0,37ч",12.0,"2,63ч",271 days 12:10:00,390970.0,770.0,649,0.7641509433962265,Осень,0.0013760670190003
3,13556989,2024-09-29 14:28:00,Московская,"МОСК, ТЧЭ-5",,,,Прочая неисправность прокладки переключательного клапана,CT,2024,,,,,,,272 days 10:38:00,392318.0,1348.0,650,0.7653301886792453,Осень,0.0013760670190003
3,13558968,2024-09-29 23:26:00,Московская,"МОСК, ШЧ-17",,,,"Выводные клеммы, повреждение пайки выводов",CSH,2024,,,,,,,272 days 19:36:00,392856.0,538.0,651,0.7665094339622641,Осень,0.0013760670190003
3,13560844,2024-09-30 12:41:00,Московская,"СВЕРД, ВЧДЭ-4",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,273 days 08:51:00,393651.0,795.0,652,0.7676886792452831,Осень,0.0013760670190003
2,13569733,2024-09-30 19:55:00,Московская,"МОСК, ШЧ-15",,,"1шт ч(к учету 0,17)ч","Контактная система, потеря контакта",CSH,2024,,,,,1.0,"0,17ч",273 days 16:05:00,394085.0,434.0,653,0.7688679245283019,Осень,0.0013760670190003
3,13558765,2024-10-01 05:40:00,Московская,"МОСК, ШЧ-24",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,274 days 01:50:00,394670.0,585.0,654,0.7700471698113207,Осень,0.0013760670190003
3,13559641,2024-10-01 11:30:00,Московская,"МОСК, ШЧ-4",,,,"Жилы, окисление",CSH,2024,,,,,,,274 days 07:40:00,395020.0,350.0,655,0.7712264150943396,Осень,0.0013760670190003
2,13561239,2024-10-02 10:30:00,Московская,"МОСК, ШЧ-21","1шт ч(к учету 0,77ч)",,,"Кнопки, люфт штока",CSH,2024,1.0,"0,77ч",,,,,275 days 06:40:00,396400.0,1380.0,656,0.7724056603773585,Осень,0.0013760670190003
3,13561828,2024-10-02 14:20:00,Московская,"МОСК, ШЧ-33",,,,Пробой изоляции кабеля линий СЦБ напряжением до 1000 В,CSH,2024,,,,,,,275 days 10:30:00,396630.0,230.0,657,0.7735849056603774,Осень,0.0013760670190003
3,13563114,2024-10-03 06:15:00,Московская,"МОСК, ТЧЭ-36",,,,Прочая неисправность корпуса быстродействующего выключателя,CT,2024,,,,,,,276 days 02:25:00,397585.0,955.0,658,0.7747641509433962,Осень,0.0013760670190003
2,13562839,2024-10-03 06:18:00,Московская,"МОСК, ШЧ-34",,,"2шт ч(к учету 0,4)ч","Обмотка, короткое замыкание обмотки",CSH,2024,,,,,2.0,"0,4ч",276 days 02:28:00,397588.0,3.0,659,0.7759433962264151,Осень,0.0013760670190003
2,13562914,2024-10-03 07:21:00,Московская,"МОСК, ШЧ-34",,,"1шт ч(к учету 0,23)ч",Неисправность,CSH,2024,,,,,1.0,"0,23ч",276 days 03:31:00,397651.0,63.0,660,0.777122641509434,Осень,0.0013760670190003
3,13568827,2024-10-03 08:25:00,Московская,"МОСК, ШЧ-17",,,,"Лампы, перегорание резервной нити",CSH,2024,,,,,,,276 days 04:35:00,397715.0,64.0,661,0.7783018867924528,Осень,0.0013760670190003
3,13564941,2024-10-04 04:55:00,Московская,"МОСК, ШЧ-33",,,,"Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,,,,,,,277 days 01:05:00,398945.0,1230.0,662,0.7794811320754716,Осень,0.0013760670190003
2,13565512,2024-10-04 09:18:00,Московская,"МОСК, ШЧ-10",,"2шт ч(к учету 0,97ч)","7шт ч(к учету 2,18)ч","Срабатывание (перегорание), несоответствие номинала",CSH,2024,,,2.0,"0,97ч",7.0,"2,18ч",277 days 05:28:00,399208.0,263.0,663,0.7806603773584906,Осень,0.0013760670190003
2,13566034,2024-10-04 13:05:00,Московская,"МОСК, ШЧ-8","1шт ч(к учету 0,45ч)",,,Неперевод стрелочного перевода по причине несвоевременной очистке и смазки,CSH,2024,1.0,"0,45ч",,,,,277 days 09:15:00,399435.0,227.0,664,0.7818396226415094,Осень,0.0013760670190003
2,13572135,2024-10-05 06:01:00,Московская,"МОСК, ШЧ-28",,,"1шт ч(к учету 0,12)ч","Конденсатор, снижение емкости конденсатора",CSH,2024,,,,,1.0,"0,12ч",278 days 02:11:00,400451.0,1016.0,665,0.7830188679245284,Осень,0.0013760670190003
3,13570889,2024-10-05 08:41:00,Московская,"МОСК, ШЧ-28","1шт ч(к учету 0,15ч)",,,"Лампы, перегорание основной нити",CSH,2024,1.0,"0,15ч",,,,,278 days 04:51:00,400611.0,160.0,666,0.7841981132075472,Осень,0.0013760670190003
2,13567478,2024-10-05 22:39:00,Московская,"МОСК, ШЧ-15",,,"4шт ч(к учету 1,15)ч",Некачественная пайка,CSH,2024,,,,,4.0,"1,15ч",278 days 18:49:00,401449.0,838.0,667,0.785377358490566,Осень,0.0013760670190003
3,13568357,2024-10-06 21:03:00,Московская,"МОСК, ШЧ-33",,,,"Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,,,,,,,279 days 17:13:00,402793.0,1344.0,668,0.7865566037735849,Осень,0.0013760670190003
3,13569025,2024-10-07 07:55:00,Московская,"МОСК, ШЧ-26",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,280 days 04:05:00,403445.0,652.0,669,0.7877358490566038,Осень,0.0013760670190003
2,13574045,2024-10-07 11:31:00,Московская,"МОСК, ШЧ-10","3шт ч(к учету 2,27ч)",,"1шт ч(к учету 0,68)ч","Контрольные линейки, ослабление крепления",CSH,2024,3.0,"2,27ч",,,1.0,"0,68ч",280 days 07:41:00,403661.0,216.0,670,0.7889150943396226,Осень,0.0013760670190003
2,13570036,2024-10-07 12:13:00,Московская,"МОСК, ШЧ-31",,,"1шт ч(к учету 0,15)ч","Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,1.0,"0,15ч",280 days 08:23:00,403703.0,42.0,671,0.7900943396226415,Осень,0.0013760670190003
1,13574561,2024-10-08 03:59:00,Московская,"МОСК, ШЧ-6","2шт ч(к учету 1,05ч)","6шт ч(к учету 2,93ч)","4шт ч(к учету 1,55)ч","Ламподержатель, нарушение контакта",CSH,2024,2.0,"1,05ч",6.0,"2,93ч",4.0,"1,55ч",281 days 00:09:00,404649.0,946.0,672,0.7912735849056604,Осень,0.0013760670190003
3,13579199,2024-10-09 08:08:00,Московская,"МОСК, ШЧ-5",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,282 days 04:18:00,406338.0,1689.0,673,0.7924528301886793,Осень,0.0013760670190003
3,13579640,2024-10-09 13:30:00,Московская,"МОСК, ШЧ-4",,,,"Автопереключатель, разрегулировка контактов",CSH,2024,,,,,,,282 days 09:40:00,406660.0,322.0,674,0.7936320754716981,Осень,0.0013760670190003
3,13582174,2024-10-12 09:24:00,Московская,"МОСК, ШТЦ МОСК ДИ",,,,"Контактная система, потеря контакта",CSH,2024,,,,,,,285 days 05:34:00,410734.0,4074.0,675,0.7948113207547169,Осень,0.0013760670190003
3,13582200,2024-10-12 15:00:00,Московская,"МОСК, ТЧЭ-36",,,,"Прочая неисправность проводов, кабелей силовых цепей",CT,2024,,,,,,,285 days 11:10:00,411070.0,336.0,676,0.7959905660377359,Осень,0.0013760670190003
2,13583051,2024-10-14 05:54:00,Московская,"МОСК, ШЧ-24",,"1шт ч(к учету 0,13ч)","3шт ч(к учету 0,33)ч",Нарушение контакта,CSH,2024,,,1.0,"0,13ч",3.0,"0,33ч",287 days 02:04:00,413404.0,2334.0,677,0.7971698113207547,Осень,0.0013760670190003
1,13583055,2024-10-14 06:59:00,Московская,"МОСК, ШЧ-15","6шт ч(к учету 4,48ч)",,"7шт ч(к учету 2,45)ч",Пробой изоляции,CSH,2024,6.0,"4,48ч",,,7.0,"2,45ч",287 days 03:09:00,413469.0,65.0,678,0.7983490566037735,Осень,0.0013760670190003
2,13583665,2024-10-14 21:19:00,Московская,"МОСК, ШЧ-14",,,"1шт ч(к учету 0,12)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,,,1.0,"0,12ч",287 days 17:29:00,414329.0,860.0,679,0.7995283018867925,Осень,0.0013760670190003
2,13591573,2024-10-15 06:09:00,Московская,"МОСК, ШЧ-4",,,"1шт ч(к учету 0,28)ч","Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,1.0,"0,28ч",288 days 02:19:00,414859.0,530.0,680,0.8007075471698113,Осень,0.0013760670190003
3,13583750,2024-10-15 08:52:00,Московская,"МОСК, ШЧ-8",,,,Обрыв проводов линий СЦБ,CSH,2024,,,,,,,288 days 05:02:00,415022.0,163.0,681,0.8018867924528302,Осень,0.0013760670190003
3,13583804,2024-10-15 18:23:00,Московская,"МОСК, ШЧ-35",,,,Износ узлов и деталей внешнего замыкателя,CSH,2024,,,,,,,288 days 14:33:00,415593.0,571.0,682,0.8030660377358491,Осень,0.0013760670190003
2,13583964,2024-10-15 21:55:00,Московская,"МОСК, ШЧ-28",,"2шт ч(к учету 0,27ч)",,Нарушение контакта штепсель/рельс,CSH,2024,,,2.0,"0,27ч",,,288 days 18:05:00,415805.0,212.0,683,0.8042452830188679,Осень,0.0013760670190003
2,13584276,2024-10-16 05:00:00,Московская,"МОСК, ТЧЭ-5","4шт ч(к учету 1,43ч)",,"2шт ч(к учету 0,28)ч",Прочая неисправность крышки пневматической блокировки,CT,2024,4.0,"1,43ч",,,2.0,"0,28ч",289 days 01:10:00,416230.0,425.0,684,0.8054245283018868,Осень,0.0013760670190003
3,13584672,2024-10-16 10:00:00,Московская,"МОСК, ТЧЭ-46",,,,Прочая неисправность вентиля системы циркуляции воды,CT,2024,,,,,,,289 days 06:10:00,416530.0,300.0,685,0.8066037735849056,Осень,0.0013760670190003
2,13584802,2024-10-16 11:58:00,Московская,"МОСК, ШЧ-34",,,"1шт ч(к учету 0,3)ч",Потеря контакта в соединениях датчика,CSH,2024,,,,,1.0,"0,3ч",289 days 08:08:00,416648.0,118.0,686,0.8077830188679245,Осень,0.0013760670190003
2,13584803,2024-10-16 12:06:00,Московская,"МОСК, ШЧ-33",,,"1шт ч(к учету 0,18)ч","Лампы, перегорание резервной нити",CSH,2024,,,,,1.0,"0,18ч",289 days 08:16:00,416656.0,8.0,687,0.8089622641509434,Осень,0.0013760670190003
3,13585780,2024-10-17 07:52:00,Московская,"МОСК, ШЧ-34",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,,290 days 04:02:00,417842.0,1186.0,688,0.8101415094339622,Осень,0.0013760670190003
2,13588046,2024-10-18 11:38:00,Московская,"МОСК, ШЧ-4",,,"1шт ч(к учету 0,2)ч","Контрольные линейки, ослабление крепления",CSH,2024,,,,,1.0,"0,2ч",291 days 07:48:00,419508.0,1666.0,689,0.8113207547169812,Осень,0.0013760670190003
3,13587957,2024-10-18 17:35:00,Московская,"МОСК, ШЧ-21",,,,Сбой АЛС с задержкой поезда,CSH,2024,,,,,,,291 days 13:45:00,419865.0,357.0,690,0.8125,Осень,0.0013760670190003
2,13588305,2024-10-19 03:38:00,Московская,"МОСК, ШЧ-17","1шт ч(к учету 0,3ч)",,,Нарушение регулировки,CSH,2024,1.0,"0,3ч",,,,,291 days 23:48:00,420468.0,603.0,691,0.8136792452830188,Осень,0.0013760670190003
3,13588674,2024-10-19 13:09:00,Московская,"МОСК, ШЧ-10",,,,"Нарушение контакта в клеммных колодках (резьб), излом штыря",CSH,2024,,,,,,,292 days 09:19:00,421039.0,571.0,692,0.8148584905660378,Осень,0.0013760670190003
2,13589321,2024-10-20 09:10:00,Московская,"МОСК, ШЧ-21",,"1шт ч(к учету 0,13ч)","2шт ч(к учету 0,23)ч","Контактная система, сваривание контактов",CSH,2024,,,1.0,"0,13ч",2.0,"0,23ч",293 days 05:20:00,422240.0,1201.0,693,0.8160377358490566,Осень,0.0013760670190003
2,13590784,2024-10-21 16:39:00,Московская,"МОСК, ШЧ-14",,,"1шт ч(к учету 0,12)ч","Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,1.0,"0,12ч",294 days 12:49:00,424129.0,1889.0,694,0.8172169811320755,Осень,0.0013760670190003
2,13590832,2024-10-21 18:10:00,Московская,"МОСК, ШЧ-33",,"1шт ч(к учету 0,12ч)","1шт ч(к учету 0,23)ч","Жилы, обрыв",CSH,2024,,,1.0,"0,12ч",1.0,"0,23ч",294 days 14:20:00,424220.0,91.0,695,0.8183962264150944,Осень,0.0013760670190003
2,13595537,2024-10-25 15:43:00,Московская,"МОСК, ШЧ-5",,,"1шт ч(к учету 0,22)ч","Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,,,,,1.0,"0,22ч",298 days 11:53:00,429833.0,5613.0,696,0.8195754716981132,Осень,0.0013760670190003
2,13596401,2024-10-26 20:59:00,Московская,"МОСК, ШТЦ МОСК ДИ",,"1шт ч(к учету 0,15ч)","4шт ч(к учету 0,58)ч","Срабатывание, несоответствие номинала",CSH,2024,,,1.0,"0,15ч",4.0,"0,58ч",299 days 17:09:00,431589.0,1756.0,697,0.8207547169811321,Осень,0.0013760670190003
2,13599460,2024-10-30 06:10:00,Московская,"МОСК, ШЧ-8","2шт ч(к учету 0,93ч)",,"1шт ч(к учету 0,53)ч",Неперевод стрелочного перевода по причине несвоевременной очистке и смазки,CSH,2024,2.0,"0,93ч",,,1.0,"0,53ч",303 days 02:20:00,436460.0,4871.0,698,0.8219339622641509,Осень,0.0013760670190003
2,13600340,2024-10-30 17:00:00,Московская,"МОСК, ШЧ-6",,,"1шт ч(к учету 0,12)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,,,1.0,"0,12ч",303 days 13:10:00,437110.0,650.0,699,0.8231132075471698,Осень,0.0013760670190003
3,13600615,2024-10-31 00:06:00,Московская,"МОСК, ШТЦ МОСК ДИ",,,,"Монтаж, короткое замыкание монтажа",CSH,2024,,,,,,,303 days 20:16:00,437536.0,426.0,700,0.8242924528301887,Осень,0.0013760670190003
3,13600858,2024-10-31 06:22:00,Московская,"МОСК, ШЧ-19",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,304 days 02:32:00,437912.0,376.0,701,0.8254716981132075,Осень,0.0013760670190003
2,13600898,2024-10-31 08:15:00,Московская,"МОСК, ШЧ-10",,"3шт ч(к учету 0,33ч)","62шт ч(к учету 15,85)ч",Сбой АЛС с задержкой поезда,CSH,2024,,,3.0,"0,33ч",62.0,"15,85ч",304 days 04:25:00,438025.0,113.0,702,0.8266509433962265,Осень,0.0013760670190003
3,13601438,2024-10-31 15:48:00,Московская,"МОСК, ШЧ-15",,,,Нарушение контакта штепсель/рельс,CSH,2024,,,,,,,304 days 11:58:00,438478.0,453.0,703,0.8278301886792453,Осень,0.0013760670190003
3,13605233,2024-10-31 19:50:00,Московская,"МОСК, ШЧ-35",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,304 days 16:00:00,438720.0,242.0,704,0.8290094339622641,Осень,0.0013760670190003
2,13618092,2024-10-31 21:06:00,Московская,"МОСК, ШЧ-24",,,"2шт ч(к учету 0,57)ч",Нарушение изоляции монтажных проводов,CSH,2024,,,,,2.0,"0,57ч",304 days 17:16:00,438796.0,76.0,705,0.8301886792452831,Осень,0.0013760670190003
2,13602026,2024-11-01 09:34:00,Московская,"МОСК, ШЧ-33",,"1шт ч(к учету 0,15ч)",,Неисправность,CSH,2024,,,1.0,"0,15ч",,,305 days 05:44:00,439544.0,748.0,706,0.8313679245283019,Осень,0.0013760670190003
3,13602391,2024-11-01 13:35:00,Московская,"МОСК, ТЧЭ-18",,,,Запесочивание головок рельса,CT,2024,,,,,,,305 days 09:45:00,439785.0,241.0,707,0.8325471698113207,Осень,0.0013760670190003
1,13602753,2024-11-01 21:45:00,Московская,"МОСК, ШТЦ МОСК ДИ","2шт ч(к учету 3,17ч)",,"4шт ч(к учету 3,42)ч","Диоды, короткое замыкание",CSH,2024,2.0,"3,17ч",,,4.0,"3,42ч",305 days 17:55:00,440275.0,490.0,708,0.8337264150943396,Осень,0.0013760670190003
3,13602767,2024-11-01 22:44:00,Московская,"МОСК, ШЧ-34",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,305 days 18:54:00,440334.0,59.0,709,0.8349056603773585,Осень,0.0013760670190003
2,13604143,2024-11-03 01:28:00,Московская,"МОСК, ШЧ-28",,"1шт ч(к учету 0,25ч)",,"Электродвигатель, постоянного тока (МСП, ДСП), обрыв обмотки статора",CSH,2024,,,1.0,"0,25ч",,,306 days 21:38:00,441938.0,1604.0,710,0.8360849056603774,Осень,0.0013760670190003
2,13605516,2024-11-04 15:45:00,Московская,"МОСК, ШЧ-28",,"1шт ч(к учету 0,17ч)","2шт ч(к учету 0,23)ч","Резистор, потеря контакта",CSH,2024,,,1.0,"0,17ч",2.0,"0,23ч",308 days 11:55:00,444235.0,2297.0,711,0.8372641509433962,Осень,0.0013760670190003
3,13653788,2024-11-04 18:43:00,Московская,"МОСК, ТЧЭ-6",,"1шт ч(к учету 0,08ч)",,Сбой ПО,CT,2024,,,1.0,"0,08ч",,,308 days 14:53:00,444413.0,178.0,712,0.8384433962264151,Осень,0.0013760670190003
3,13607247,2024-11-05 16:12:00,Московская,"МОСК, ШЧ-35",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,309 days 12:22:00,445702.0,1289.0,713,0.839622641509434,Осень,0.0013760670190003
2,13608862,2024-11-06 09:14:00,Московская,"МОСК, ШЧ-6",,,"1шт ч(к учету 0,37)ч","Контрольные линейки, ослабление крепления",CSH,2024,,,,,1.0,"0,37ч",310 days 05:24:00,446724.0,1022.0,714,0.8408018867924528,Осень,0.0013760670190003
2,13609000,2024-11-06 13:18:00,Московская,"МОСК, ШЧ-15","1шт ч(к учету 0,25ч)",,"1шт ч(к учету 0,1)ч","Контактная система, потеря контакта",CSH,2024,1.0,"0,25ч",,,1.0,"0,1ч",310 days 09:28:00,446968.0,244.0,715,0.8419811320754716,Осень,0.0013760670190003
3,13609477,2024-11-06 18:00:00,Московская,"МОСК, ТЧЭ-2",,,,Неисправность счетчика электрической энергии переменного тока,CT,2024,,,,,,,310 days 14:10:00,447250.0,282.0,716,0.8431603773584906,Осень,0.0013760670190003
3,13610525,2024-11-07 10:25:00,Московская,"МОСК, ШТЦ МОСК ДИ",,,,Зависание ПО,CSH,2024,,,,,,,311 days 06:35:00,448235.0,985.0,717,0.8443396226415094,Осень,0.0013760670190003
3,13610809,2024-11-07 10:59:00,Московская,"МОСК, ТЧЭ-2",,,,Прочая неисправность воздухопровода тормозной магистрали,CT,2024,,,,,,,311 days 07:09:00,448269.0,34.0,718,0.8455188679245284,Осень,0.0013760670190003
2,13612150,2024-11-08 05:44:00,Московская,"МОСК, ШЧ-5","2шт ч(к учету 0,82ч)",,"2шт ч(к учету 0,68)ч","Резистор, обрыв",CSH,2024,2.0,"0,82ч",,,2.0,"0,68ч",312 days 01:54:00,449394.0,1125.0,719,0.8466981132075472,Осень,0.0013760670190003
3,13614042,2024-11-09 17:40:00,Московская,"МОСК, ШЧ-10",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,313 days 13:50:00,451550.0,2156.0,720,0.847877358490566,Осень,0.0013760670190003
2,13614176,2024-11-09 22:53:00,Московская,"МОСК, ШЧ-6","1шт ч(к учету 0,52ч)",,"1шт ч(к учету 0,37)ч","Диод, короткое замыкание",CSH,2024,1.0,"0,52ч",,,1.0,"0,37ч",313 days 19:03:00,451863.0,313.0,721,0.8490566037735849,Осень,0.0013760670190003
3,13614734,2024-11-10 11:35:00,Московская,"МОСК, ШЧ-15",,,,Нарушение контакта штепсель/рельс,CSH,2024,,,,,,,314 days 07:45:00,452625.0,762.0,722,0.8502358490566038,Осень,0.0013760670190003
3,13616408,2024-11-10 20:45:00,Московская,"МОСК, ШЧ-24",,,,Разрегулировка проводов линий СЦБ,CSH,2024,,,,,,,314 days 16:55:00,453175.0,550.0,723,0.8514150943396226,Осень,0.0013760670190003
2,13615064,2024-11-10 23:50:00,Московская,"МОСК, ШЧ-24","1шт ч(к учету 0,3ч)",,,"Реле напряжений, нарушение контакта",CSH,2024,1.0,"0,3ч",,,,,314 days 20:00:00,453360.0,185.0,724,0.8525943396226415,Осень,0.0013760670190003
3,13615291,2024-11-11 04:26:00,Московская,"МОСК, ШЧ-14",,,,"Автопереключатель, излом контактных колодок",CSH,2024,,,,,,,315 days 00:36:00,453636.0,276.0,725,0.8537735849056604,Осень,0.0013760670190003
3,13616513,2024-11-11 15:40:00,Московская,"МОСК, ШЧ-35",,,,"Контактная система, сваривание контактов",CSH,2024,,,,,,,315 days 11:50:00,454310.0,674.0,726,0.8549528301886793,Осень,0.0013760670190003
3,13618649,2024-11-12 11:30:00,Московская,"МОСК, ШЧ-28",,,,Нарушение изоляции монтажных проводов,CSH,2024,,,,,,,316 days 07:40:00,455500.0,1190.0,727,0.8561320754716981,Осень,0.0013760670190003
2,13618671,2024-11-12 15:02:00,Московская,"МОСК, ШЧ-14",,,"1шт ч(к учету 0,17)ч",Механические повреждения,CSH,2024,,,,,1.0,"0,17ч",316 days 11:12:00,455712.0,212.0,728,0.8573113207547169,Осень,0.0013760670190003
3,13619176,2024-11-13 08:15:00,Московская,"МОСК, ШЧ-10",,,,"Стрелочный ОК, CCM/CCM-E, неисправность",CSH,2024,,,,,,,317 days 04:25:00,456745.0,1033.0,729,0.8584905660377359,Осень,0.0013760670190003
2,13621955,2024-11-15 04:37:00,Московская,"МОСК, ШЧ-28","2шт ч(к учету 1,42ч)","3шт ч(к учету 0,48ч)","3шт ч(к учету 0,52)ч",Излом провода под гайкой,CSH,2024,2.0,"1,42ч",3.0,"0,48ч",3.0,"0,52ч",319 days 00:47:00,459407.0,2662.0,730,0.8596698113207547,Осень,0.0013760670190003
2,13654003,2024-11-15 11:38:00,Московская,"МОСК, ШЧ-10",,,"2шт ч(к учету 0,35)ч","Обрыв троса, внешнее воздействие",CSH,2024,,,,,2.0,"0,35ч",319 days 07:48:00,459828.0,421.0,731,0.8608490566037735,Осень,0.0013760670190003
2,13622811,2024-11-15 15:32:00,Московская,"МОСК, ШЧ-33",,,"1шт ч(к учету 0,12)ч",Сбой АЛС с задержкой поезда,CSH,2024,,,,,1.0,"0,12ч",319 days 11:42:00,460062.0,234.0,732,0.8620283018867925,Осень,0.0013760670190003
3,13622805,2024-11-15 17:30:00,Московская,"МОСК, ТЧЭ-46",,,,Прочая неисправность бандажа колесной пары локомотива,CT,2024,,,,,,,319 days 13:40:00,460180.0,118.0,733,0.8632075471698113,Осень,0.0013760670190003
2,13623015,2024-11-16 02:37:00,Московская,"МОСК, ШЧ-28",,"1шт ч(к учету 0,6ч)","2шт ч(к учету 0,35)ч",Отключение внешнего электроснабжения,CSH,2024,,,1.0,"0,6ч",2.0,"0,35ч",319 days 22:47:00,460727.0,547.0,734,0.8643867924528302,Осень,0.0013760670190003
3,13623237,2024-11-16 11:24:00,Московская,"МОСК, ШЧ-24",,,,Разрегулировка проводов линий СЦБ,CSH,2024,,,,,,,320 days 07:34:00,461254.0,527.0,735,0.8655660377358491,Осень,0.0013760670190003
2,13624218,2024-11-18 01:45:00,Московская,"МОСК, ШЧ-17",,"1шт ч(к учету 0,1ч)",,"Жилы, внутренний обрыв",CSH,2024,,,1.0,"0,1ч",,,321 days 21:55:00,463555.0,2301.0,736,0.8667452830188679,Осень,0.0013760670190003
1,13624346,2024-11-18 04:25:00,Московская,"МОСК, ШЧ-24","3шт ч(к учету 2,07ч)",,,"Реле напряжений, нарушение контакта",CSH,2024,3.0,"2,07ч",,,,,322 days 00:35:00,463715.0,160.0,737,0.8679245283018868,Осень,0.0013760670190003
