CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13413920,2024-06-20 20:27:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Схлестывание проводов линий СЦБ,CSH,2024,,,,,,
3,13413950,2024-06-20 20:31:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Схлестывание проводов линий СЦБ,CSH,2024,,,,,,
2,13414335,2024-06-21 11:17:00,Октябрьская,"ОКТ, ШЧ-11",,,"1шт ч(к учету 0,13)ч",Сообщение,CSH,2024,,,,,1.0,"0,13ч"
3,13415030,2024-06-21 17:36:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
2,13415052,2024-06-21 20:00:00,Октябрьская,"ОКТ, ИЧ-2 Ш","1шт ч(к учету 0,28ч)",,,"Пробой, перекрытие трансформатора напряжения линий СЦБ",CSH,2024,1.0,"0,28ч",,,,
3,13415029,2024-06-21 23:36:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Неисправность блока контроля напряжения,CSH,2024,,,,,,
3,13415211,2024-06-22 05:48:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Срабатывание, атмосферные перенапряжения",CSH,2024,,,,,,
3,13415323,2024-06-22 08:26:00,Октябрьская,"ОКТ, ШЧ-11",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
2,13415415,2024-06-22 09:50:00,Октябрьская,"ОКТ, ШЧ-1 (Э)",,"2шт ч(к учету 0,22ч)","7шт ч(к учету 1,6)ч",Излом контрольных тяг,CSH,2024,,,2.0,"0,22ч",7.0,"1,6ч"
2,13415570,2024-06-22 13:21:00,Октябрьская,"ОКТ, ШЧ-17",,"3шт (к учету 2) ч(к учету 0,4ч)","1шт ч(к учету 0,13)ч",Неисправность,CSH,2024,,,2.0,"0,4ч",1.0,"0,13ч"
3,13415902,2024-06-22 20:56:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
3,13415913,2024-06-22 22:20:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
2,13416004,2024-06-23 01:00:00,Октябрьская,"ОКТ, ШЧ-3","1шт ч(к учету 0,98ч)",,,"Коммутаторы, механическое заедание кнопки",CSH,2024,1.0,"0,98ч",,,,
3,13416632,2024-06-23 16:46:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Кнопки, потеря контакта в штепсельном разъеме",CSH,2024,,,,,,
3,13416690,2024-06-23 17:18:00,Октябрьская,"ОКТ, ИЧ-ЮЖ Ш",,,,"Пробой, перекрытие предохранителя линии СЦБ",CSH,2024,,,,,,
3,13416952,2024-06-24 02:10:00,Октябрьская,"ОКТ, ШЧ-3",,,,Неисправность монтажа,CSH,2024,,,,,,
2,13417337,2024-06-24 09:04:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,"1шт ч(к учету 0,1ч)",,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,1.0,"0,1ч",,
