CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13194604,2024-01-25 14:55:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,"Курбельный контакт, потеря контакта",CSH,2024,,,,,,
2,13195657,2024-01-26 13:53:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)","2шт ч(к учету 0,42ч)",,,"Контактная система, увеличенное сопротивление",CSH,2024,0.0,"0,42ч",,,,
1,13195943,2024-01-26 18:30:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","3шт ч(к учету 3,15ч)",,,"Обрыв троса, коррозия металла",CSH,2024,3.0,"3,15ч",,,,
3,13195928,2024-01-26 20:34:00,Дальневосточная,"Д-ВОСТ, ШЧ-4 (Р)",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,
2,13196722,2024-01-28 03:25:00,Дальневосточная,"Д-ВОСТ, ШЧ-13 (Э)","1шт ч(к учету 0,23ч)","1шт ч(к учету 0,12ч)",,"Нарушение контакта в штепсельных розетках, излом розеток",CSH,2024,0.0,"0,23ч",0.0,"0,12ч",,
3,13197113,2024-01-28 15:58:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,
2,13197481,2024-01-29 03:20:00,Дальневосточная,"Д-ВОСТ, ШЧ-10 (Э)","1шт ч(к учету 0,37ч)",,,"Контактная система, подгар контактов",CSH,2024,0.0,"0,37ч",,,,
3,13201028,2024-01-29 11:20:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 (Э)",,,,"Обрыв, при путевых работах",CSH,2024,,,,,,
3,13201032,2024-01-29 15:43:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,
3,13202401,2024-01-30 08:48:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,
3,13202092,2024-01-30 11:16:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13202160,2024-01-30 12:03:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
